Order_ID,Platform,Order_Date,Customer_Name,State,Category,Product,Quantity,Unit_Price,Sales,Discount_Pct,Rating
ORD101521,Amazon,2025-06-20,Angela Larsen,,Grocery,Task,8.0,,0.0,15.0,5.0
ORD101522,Flipkart,2025-06-30,Christopher Rodriguez,Telangana,Beauty,About,10.0,,0.0,0.0,
ORD101523,Flipkart,2024-06-28,Aimee Lewis,Maharashtra,Home,Grow,8.0,499.0,3992.0,,1.0
ORD101524,Amazon,2025-09-27,Chris Warren,,electronics,Media,7.0,499.0,3493.0,20.0,
ORD101525,Flipkart,2025-08-11,John Brown,Tamil Nadu,Beauty,Then,3.0,999.0,2997.0,20.0,2.0
ORD101526,Flipkart,2024-06-18,Judith Lynch,,Beauty,Able,4.0,199.0,796.0,15.0,3.0
ORD101527,Amazon,2026-01-15,James Spears,Telangana,Fashion,Media,1.0,499.0,499.0,,5.0
ORD101528,Flipkart,2025-06-15,Shane Osborne,,Fashion,Watch,5.0,2999.0,14995.0,10.0,3.0
ORD101529,Amazon,2025-07-06,Terry Ruiz,,Beauty,Another,5.0,1499.0,7495.0,0.0,3.0
ORD101530,Amazon,2025-12-19,James Beck,Tamil Nadu,Electronics,Book,8.0,1499.0,11992.0,20.0,1.0
ORD101531,Amazon,2025-07-13,Mark Carter,Karnataka,Electronics,Middle,9.0,,0.0,20.0,5.0
ORD101532,Amazon,2024-09-14,Virginia Mccarty,,Fashion,Again,,999.0,5994.0,10.0,1.0
ORD101533,Flipkart,2026-01-13,Ronnie Martinez,Maharashtra,Fashion,Reality,9.0,999.0,8991.0,5.0,5.0
ORD101534,Flipkart,2024-10-03,Perry Santos,Karnataka ,Fashion,Late,6.0,999.0,5994.0,,4.0
ORD101535,Amazon,2026-05-23,Casey Powers,Karnataka,Grocery,Increase,7.0,199.0,1393.0,10.0,4.0
ORD101536,Flipkart,2024-12-19,Bradley Thomas,Tamil Nadu,Home,Son,3.0,999.0,2997.0,0.0,
ORD101537,Flipkart,2026-02-10,David Vasquez,Maharashtra,Fashion,Board,10.0,199.0,1990.0,20.0,3.0
ORD101538,Amazon,2026-04-04,Chelsea Clarke,Tamil Nadu,Electronics,Within,4.0,499.0,1996.0,20.0,
ORD101539,Flipkart,2024-12-28,Ronnie Yoder,,Fashion,Sit,3.0,2999.0,8997.0,0.0,3.0
ORD101540,Amazon,2025-06-16,Suzanne Ramsey,Karnataka,Beauty,His,10.0,2999.0,29990.0,,1.0
ORD101541,Flipkart,2026-06-08,Erin Clark,Tamil Nadu,Grocery,Forward,4.0,,0.0,20.0,5.0
ORD101542,Amazon,2024-08-04,David Nichols,Karnataka,Beauty,General,10.0,499.0,4990.0,5.0,1.0
ORD101543,Amazon,2024-10-17,Sarah Holmes,Karnataka,Beauty,Wish,7.0,1499.0,10493.0,0.0,4.0
ORD101544,Amazon,2025-06-10,James Russell,,Electronics,Decade,10.0,2999.0,29990.0,10.0,2.0
ORD101545,Amazon,2025-04-03,Stephen Clark,,Electronics,Development,10.0,999.0,9990.0,10.0,1.0
ORD101546,Flipkart,2025-10-14,Lori Frank,,Grocery,Wait,4.0,199.0,796.0,5.0,
ORD101547,Flipkart,2025-11-26,Jeffrey Briggs,Telangana,Beauty,Relationship,,,0.0,0.0,1.0
ORD101548,Flipkart,2025-09-21,Ryan Ward,Telangana,Home,Evidence,9.0,,0.0,15.0,1.0
ORD101549,Flipkart,2024-07-23,Barbara Moran,Karnataka,Electronics,Which,8.0,499.0,3992.0,,3.0
ORD101550,Flipkart,2026-01-21,Michael Johnson,Maharashtra,Fashion,Level,9.0,1499.0,13491.0,0.0,3.0
ORD101551,Amazon,2025-02-03,Suzanne Moore,,Beauty,Best,9.0,,0.0,15.0,
ORD101552,Amazon,2025-11-20,Erin Kramer,,Grocery,Discuss,6.0,,0.0,15.0,
ORD101553,Amazon,2024-12-27,Tammy Martinez,Telangana,Fashion,Family,1.0,2999.0,2999.0,0.0,1.0
ORD101554,Flipkart,2026-05-26,Shelby Frazier,,Home,Send,6.0,,0.0,5.0,2.0
ORD101555,Amazon,2025-02-19,Jonathan Thomas,Tamil Nadu,Electronics,Southern,10.0,999.0,9990.0,10.0,1.0
ORD101556,Amazon,2025-03-15,Sarah Henderson,Karnataka,Home,Beat,7.0,2999.0,20993.0,0.0,4.0
ORD101557,Flipkart,2024-07-09,Harold Hawkins,Karnataka,Electronics,Themselves,9.0,,0.0,,
ORD101558,Flipkart,2025-05-03,Melinda Santiago,Karnataka,Grocery,Suffer,1.0,999.0,999.0,15.0,3.0
ORD101559,Amazon,2025-01-21,Richard Berry,,Home,Standard,1.0,2999.0,2999.0,20.0,3.0
ORD101560,Flipkart,2026-03-04,John Vincent,Karnataka,Electronics,Medical,8.0,1499.0,11992.0,5.0,5.0
ORD101561,Flipkart,2024-06-30,Evan Foster,Maharashtra,Fashion,Provide,7.0,499.0,3493.0,10.0,5.0
ORD101562,Flipkart,2026-03-07,Tonya Waller,Maharashtra,Electronics,Happen,1.0,499.0,499.0,5.0,
ORD101563,Amazon,2026-02-04,David Scott,,Home,Market,7.0,,0.0,,3.0
ORD101564,Amazon,2026-01-07,Robert Price,,Electronics,Attention,9.0,,0.0,5.0,
ORD101565,Flipkart,2024-09-09,Aaron Henry,Maharashtra,home,Then,5.0,1499.0,7495.0,5.0,3.0
ORD101566,Flipkart,2024-07-11,Mary Mathews,Karnataka,Home,Lose,5.0,1499.0,7495.0,0.0,4.0
ORD101567,Amazon,2025-02-02,Amber Cruz,Tamil Nadu,Beauty,Morning,5.0,2999.0,14995.0,0.0,3.0
ORD101568,Amazon,2025-01-28,Edward Larson,,Beauty,Part,9.0,1499.0,13491.0,10.0,
ORD101569,Flipkart,2025-05-14,John Reyes MD,Tamil Nadu,Beauty,Out,,1499.0,13491.0,15.0,4.0
ORD101570,Amazon,2025-09-21,Eric Pope,,Fashion,Rate,10.0,499.0,4990.0,15.0,2.0
ORD101571,Amazon,2026-04-21,Kevin Holland,Telangana,Fashion,Half,1.0,199.0,199.0,0.0,1.0
ORD101572,Flipkart,2024-10-27,Jeanne Reeves,,Beauty,How,3.0,499.0,1497.0,,5.0
ORD101573,Amazon,2024-08-22,Jessica Wiley,maharashtra,Electronics,Charge,5.0,499.0,2495.0,20.0,5.0
ORD101574,Flipkart,2026-02-17,Samuel Diaz,,Grocery,Bank,8.0,999.0,7992.0,20.0,
ORD101575,Amazon,2024-10-23,John Robinson,,Grocery,Individual,5.0,999.0,4995.0,20.0,5.0
ORD101576,Amazon,2024-06-19,Dustin Sanchez,,Fashion,Eat,10.0,199.0,1990.0,,
ORD101577,Flipkart,2026-02-26,Kelly Morgan MD,Tamil Nadu,Fashion,Condition,1.0,,0.0,0.0,1.0
ORD101578,Amazon,2025-03-28,Tracy Thomas,maharashtra,Fashion,Yourself,5.0,,0.0,,5.0
ORD101579,Amazon,2026-04-01,Lauren Harrison,Tamil Nadu,Grocery,Church,4.0,,0.0,10.0,2.0
ORD101580,Flipkart,2025-09-23,Kayla Thomas,,Home,Eat,10.0,1499.0,14990.0,5.0,2.0
ORD101581,Flipkart,2025-07-07,Ethan Lin,,Home,Reveal,9.0,199.0,,15.0,3.0
ORD101582,Amazon,2026-03-29,Kevin Long,Tamil Nadu,Home,Him,1.0,999.0,999.0,5.0,5.0
ORD101583,Amazon,2025-01-18,Sherri Espinoza,,Home,Child,5.0,499.0,2495.0,0.0,1.0
ORD101584,Amazon,2024-11-14,Katrina Carter,Maharashtra,home,Ok,10.0,199.0,1990.0,0.0,
ORD101585,Flipkart,2026-03-09,Matthew Moore,,Fashion,Situation,2.0,499.0,998.0,10.0,2.0
ORD101586,Flipkart,2026-05-04,Sarah Christian,,Grocery,Fly,4.0,1499.0,,20.0,1.0
ORD101587,Flipkart,2026-01-30,Kimberly Bell,Tamil Nadu,Fashion,Different,6.0,199.0,1194.0,,
ORD101588,Amazon,2026-04-07,Karen Baker,,Home,Social,1.0,2999.0,2999.0,15.0,3.0
ORD101589,Flipkart,2025-07-26,Carolyn Johnston,,Beauty,We,5.0,2999.0,14995.0,10.0,2.0
ORD101590,Amazon,2024-10-13,Jennifer Smith,Karnataka,Beauty,Check,10.0,499.0,4990.0,5.0,4.0
ORD101591,Flipkart,2026-03-02,Peter Lutz,,Fashion,Remember,5.0,2999.0,14995.0,10.0,2.0
ORD101592,Amazon,2025-12-02,Julia Cook,Tamil Nadu,Electronics,Wonder,1.0,1499.0,1499.0,0.0,
ORD101593,Flipkart,2026-01-18,Jenna Jordan,Telangana,Fashion,Put,9.0,499.0,4491.0,20.0,2.0
ORD101594,Flipkart,2024-08-05,Suzanne Garcia,,Fashion,Describe,3.0,,0.0,15.0,4.0
ORD101595,Flipkart,2024-12-27,Jacob Foley,,Electronics,Goal,9.0,1499.0,13491.0,0.0,5.0
ORD101596,Flipkart,2025-08-22,Cameron Wilson,Maharashtra,Electronics,Nation,10.0,199.0,1990.0,0.0,2.0
ORD101597,Amazon,2026-01-15,Vickie Warner,Maharashtra,Grocery,Purpose,4.0,499.0,1996.0,5.0,
ORD101598,Flipkart,2026-03-30,Christina Thompson,Telangana,Beauty,Expert,9.0,2999.0,26991.0,15.0,5.0
ORD101599,Flipkart,2024-08-09,Jennifer Butler,,Fashion,Too,8.0,2999.0,23992.0,10.0,4.0
ORD101600,Amazon,2025-09-29,Lauren Greer,,Grocery,Avoid,9.0,2999.0,26991.0,20.0,2.0
ORD101601,Flipkart,2026-03-08,Troy Wilson,,Beauty,Sure,10.0,999.0,9990.0,0.0,4.0
ORD101602,Flipkart,2025-05-21,William Winters,,Beauty,Throw,10.0,999.0,9990.0,5.0,5.0
ORD101603,Amazon,2024-09-25,Charles Smith,,Electronics,Report,4.0,199.0,796.0,0.0,
ORD101604,Flipkart,2024-09-22,Paul Miller,Telangana,Electronics,Company,10.0,,0.0,10.0,5.0
ORD101605,Flipkart,2026-01-11,Carol Li,Karnataka,Grocery,Third,7.0,,0.0,10.0,5.0
ORD101606,Amazon,2025-07-17,Lisa Wright,Tamil Nadu,Home,Foot,4.0,199.0,796.0,0.0,1.0
ORD101607,Flipkart,2025-05-29,Jill Collier,,Grocery,Our,5.0,2999.0,14995.0,5.0,
ORD101608,Amazon,2026-04-25,Brandy Blevins,Maharashtra,Grocery,Chance,5.0,499.0,2495.0,,5.0
ORD101609,Amazon,2024-10-31,Robert Bailey,Tamil Nadu,Fashion,Great,2.0,499.0,998.0,5.0,
ORD101610,Flipkart,2025-07-01,John Harris,Karnataka,Electronics,Thousand,6.0,999.0,5994.0,,4.0
ORD101611,Amazon,2025-02-09,Casey Bryant,,Grocery,Party,8.0,999.0,7992.0,15.0,3.0
ORD101612,Flipkart,2024-10-28,Susan Smith,,Grocery,Citizen,1.0,2999.0,2999.0,5.0,5.0
ORD101613,Amazon,2024-12-14,David Estrada,,Electronics,Case,7.0,199.0,1393.0,0.0,1.0
ORD101614,Flipkart,2025-02-17,Scott Flores,Telangana,Home,Get,6.0,499.0,2994.0,20.0,1.0
ORD101615,Amazon,2024-06-30,Martha Martinez,Maharashtra,Home,Short,,199.0,1194.0,10.0,
ORD101616,Flipkart,2025-07-04,Mark Jones,,Beauty,Relationship,9.0,999.0,8991.0,5.0,2.0
ORD101617,Flipkart,2026-03-15,Brian Moore,Karnataka ,Grocery,Prove,7.0,2999.0,20993.0,20.0,
ORD101618,Amazon,2025-10-01,Calvin Powell,,Grocery,Team,3.0,499.0,1497.0,15.0,1.0
ORD101619,Flipkart,2025-10-08,Jose Allen,Maharashtra,Grocery,Development,10.0,999.0,9990.0,15.0,5.0
ORD101620,Amazon,2025-08-12,Bradley Gonzalez,Tamil Nadu,Fashion,Measure,2.0,2999.0,5998.0,5.0,
ORD101621,Flipkart,2025-08-09,Ronald Guerrero,,Grocery,Region,2.0,499.0,998.0,15.0,
ORD101622,Flipkart,2025-01-13,Paula Kennedy,Maharashtra,Fashion,Theory,5.0,199.0,995.0,,4.0
ORD101623,Amazon,2025-11-14,Zachary King,Maharashtra,Electronics,Someone,8.0,1499.0,11992.0,10.0,4.0
ORD101624,Amazon,2026-03-03,Robert Byrd,Telangana,Fashion,Analysis,8.0,1499.0,11992.0,0.0,3.0
ORD101625,Amazon,2024-09-01,Dominic Smith,Telangana,Fashion,Put,9.0,1499.0,13491.0,5.0,3.0
ORD101626,Amazon,2026-06-03,Jesus Craig,Karnataka,ELECTRONICS,Network,7.0,999.0,6993.0,20.0,3.0
ORD101627,Amazon,2025-07-13,Joanne Payne,Tamil Nadu,Grocery,Bring,4.0,999.0,3996.0,15.0,1.0
ORD101628,Amazon,2025-06-20,Lisa Turner,Telangana,Fashion,Avoid,3.0,,0.0,0.0,
ORD101629,Amazon,2025-09-26,Melissa Haynes,Maharashtra,Electronics,Pattern,5.0,2999.0,14995.0,20.0,5.0
ORD101630,Amazon,2024-07-22,Mary Watkins,maharashtra,Beauty,West,8.0,999.0,7992.0,0.0,5.0
ORD101631,Amazon,2024-11-25,Danielle Stein,Telangana,Home,Third,2.0,499.0,998.0,0.0,2.0
ORD101632,Amazon,2025-06-12,Robert Pierce,,Electronics,Vote,7.0,1499.0,10493.0,0.0,5.0
ORD101633,Amazon,2025-10-31,Sean Gill,Telangana,Grocery,Subject,2.0,2999.0,5998.0,5.0,
ORD101634,Flipkart,2025-03-20,Melanie Stafford,,Fashion,Man,5.0,499.0,2495.0,,1.0
ORD101635,Flipkart,2024-09-18,Peter Arroyo,Karnataka,Home,Identify,8.0,499.0,3992.0,0.0,4.0
ORD101636,Flipkart,2025-03-05,Charles Allen,maharashtra,Electronics,Bank,3.0,2999.0,8997.0,20.0,5.0
ORD101637,Amazon,2025-12-07,Justin Hall,Maharashtra,Fashion,Officer,5.0,499.0,2495.0,0.0,
ORD101638,Amazon,2026-01-01,George Mcdonald,Telangana,Beauty,Art,7.0,499.0,3493.0,15.0,2.0
ORD101639,Amazon,2025-03-07,Timothy Bennett,,Electronics,Ago,1.0,199.0,199.0,15.0,2.0
ORD101640,Flipkart,2025-10-06,Andrew Ray,Telangana,Electronics,Strategy,7.0,2999.0,20993.0,0.0,5.0
ORD101641,Flipkart,2024-12-15,Kelly Macias,Tamil Nadu,Electronics,Can,5.0,199.0,995.0,15.0,3.0
ORD101642,Flipkart,2024-10-25,Thomas Macdonald,Maharashtra,Fashion,Bank,3.0,,0.0,5.0,5.0
ORD101643,Amazon,2025-01-28,Mrs. Elaine White,Maharashtra,Electronics,About,7.0,1499.0,10493.0,10.0,3.0
ORD101644,Flipkart,2024-09-09,Stephanie Clark,Tamil Nadu,Home,Various,9.0,199.0,1791.0,5.0,5.0
ORD101645,Amazon,2025-03-09,Renee Perez,,Electronics,Movement,3.0,2999.0,8997.0,15.0,3.0
ORD101646,Flipkart,2025-07-07,Don Moore,,Grocery,According,4.0,199.0,796.0,10.0,4.0
ORD101647,Amazon,2025-08-18,Nicholas Hull,Maharashtra,Electronics,Possible,4.0,199.0,796.0,,4.0
ORD101648,Amazon,2025-11-29,William Villanueva,,Fashion,Star,5.0,,0.0,,1.0
ORD101649,Flipkart,2025-04-23,Nathaniel Ellis,Maharashtra,Electronics,Development,6.0,2999.0,17994.0,5.0,3.0
ORD101650,Flipkart,2024-10-10,Rachel Duffy,,Electronics,Authority,4.0,199.0,796.0,5.0,2.0
ORD101651,Flipkart,2024-09-15,Jeremiah Scott,,Fashion,Art,9.0,999.0,8991.0,,
ORD101652,Flipkart,2026-03-10,James Browning,,Grocery,Walk,10.0,,0.0,,1.0
ORD101653,Amazon,2024-09-24,Mike Murray,,Electronics,Society,7.0,,0.0,0.0,5.0
ORD101654,Flipkart,2026-01-14,Veronica White,Telangana,Home,Fast,6.0,2999.0,17994.0,20.0,
ORD101655,Flipkart,2025-12-19,Michelle Harris,Maharashtra,Fashion,Large,,2999.0,2999.0,20.0,3.0
ORD101656,Flipkart,2024-12-16,Steven Fuller,Maharashtra,Electronics,Significant,8.0,499.0,3992.0,15.0,3.0
ORD101657,Amazon,2025-08-12,Janice Chan,,Fashion,Our,5.0,1499.0,7495.0,20.0,1.0
ORD101658,Flipkart,2024-08-06,Rachel Choi,,Home,Film,8.0,999.0,7992.0,5.0,1.0
ORD101659,Flipkart,2025-08-15,Austin Bradley,,Electronics,Quickly,3.0,499.0,1497.0,20.0,4.0
ORD101660,Flipkart,2026-06-05,Timothy Miller,,Home,Present,6.0,2999.0,17994.0,5.0,3.0
ORD101661,Flipkart,2024-12-11,Kelly Perkins DDS,Telangana,Fashion,Issue,2.0,999.0,1998.0,5.0,5.0
ORD101662,Amazon,2025-03-25,Vanessa Mendez,Tamil Nadu,Grocery,Forget,4.0,2999.0,11996.0,15.0,5.0
ORD101663,Amazon,2025-11-07,Daniel Hernandez,,Home,Similar,2.0,499.0,998.0,5.0,1.0
ORD101664,Amazon,2025-03-18,James Johnson,,Beauty,Middle,7.0,999.0,6993.0,20.0,1.0
ORD101665,Flipkart,2024-12-29,Darlene Walters,Karnataka,Grocery,Indeed,7.0,499.0,3493.0,15.0,2.0
ORD101666,Amazon,2024-11-04,Samantha Stanley,Maharashtra,Fashion,Camera,6.0,999.0,5994.0,5.0,2.0
ORD101667,Flipkart,2026-03-22,Dr. Lucas Morris,Telangana,Home,Assume,9.0,1499.0,,0.0,
ORD101668,Amazon,2026-02-08,Christy Sandoval,,Grocery,Remain,7.0,1499.0,,15.0,2.0
ORD101669,Amazon,2026-01-18,Fred White,Maharashtra,Grocery,Present,3.0,,0.0,20.0,3.0
ORD101670,Flipkart,2025-09-28,Danielle Marshall DVM,Telangana,Grocery,Affect,5.0,499.0,2495.0,10.0,
ORD101671,Amazon,2025-07-26,Glenn Harper,Maharashtra,Home,Need,5.0,499.0,2495.0,20.0,4.0
ORD101672,Amazon,2024-07-28,Megan Burns,Karnataka,Fashion,Floor,4.0,199.0,796.0,5.0,
ORD101673,Flipkart,2025-06-18,Samuel Obrien,Maharashtra,Electronics,West,8.0,199.0,1592.0,,3.0
ORD101674,Amazon,2024-06-20,Jacqueline Smith,Telangana,Beauty,Top,2.0,999.0,1998.0,5.0,1.0
ORD101675,Flipkart,2025-03-23,Stacie Anderson,Telangana,Electronics,Choice,1.0,999.0,999.0,15.0,4.0
ORD101676,Amazon,2025-08-29,Valerie Bray,Karnataka,Fashion,Number,10.0,,0.0,20.0,1.0
ORD101677,Flipkart,2026-03-10,Megan Salazar,,Grocery,That,10.0,999.0,9990.0,15.0,
ORD101678,Amazon,2024-09-22,Ana Jones,,Beauty,Glass,6.0,1499.0,8994.0,10.0,1.0
ORD101679,Amazon,2025-02-07,James Mack,Tamil Nadu,Grocery,Same,9.0,,0.0,10.0,2.0
ORD101680,Flipkart,2025-03-11,Anthony Anderson,Telengana,Grocery,Wonder,2.0,1499.0,2998.0,0.0,3.0
ORD101681,Amazon,2025-12-30,Ashley Berry,Tamil Nadu,Beauty,Big,7.0,999.0,6993.0,20.0,1.0
ORD101682,Flipkart,2025-10-20,Donna Williams,,Home,Commercial,9.0,2999.0,26991.0,,4.0
ORD101683,Amazon,2024-09-15,Daniel Grant,Telangana,Electronics,Local,1.0,499.0,499.0,20.0,1.0
ORD101684,Flipkart,2025-09-29,Penny Brown,Karnataka,Beauty,Bill,8.0,,0.0,20.0,2.0
ORD101685,Flipkart,2025-12-26,Donna Myers,,Fashion,Shoulder,9.0,1499.0,13491.0,20.0,1.0
ORD101686,Amazon,2024-09-13,Jennifer Jackson,Karnataka,electronics,Inside,6.0,499.0,2994.0,10.0,
ORD101687,Flipkart,2024-07-14,Sandra Escobar,Maharashtra,Grocery,Dog,3.0,199.0,597.0,15.0,5.0
ORD101688,Flipkart,2026-06-06,Joshua Potter,Karnataka,Home,Ability,10.0,2999.0,29990.0,10.0,3.0
ORD101689,Amazon,2025-10-12,Michael Reed,Karnataka,Home,Such,10.0,499.0,4990.0,5.0,2.0
ORD101690,Flipkart,2025-01-05,Beth Wong,MAHARASHTRA,Grocery,Learn,1.0,1499.0,1499.0,5.0,2.0
ORD101691,Amazon,2025-04-17,Steven Hinton,,Beauty,Up,4.0,1499.0,5996.0,20.0,3.0
ORD101692,Amazon,2025-07-19,Jessica Winters,Tamil Nadu,Beauty,Outside,10.0,1499.0,14990.0,15.0,
ORD101693,Amazon,2025-05-17,Bonnie Ramos MD,,Home,High,1.0,999.0,999.0,10.0,4.0
ORD101694,Flipkart,2024-07-04,Nicholas Shaw,Maharashtra,Home,Study,10.0,499.0,4990.0,5.0,3.0
ORD101695,Amazon,2025-09-04,Sheryl Terry,Maharashtra,Home,A,7.0,,0.0,20.0,
ORD101696,Flipkart,2025-05-01,Kenneth Martin,Maharashtra,Fashion,Which,9.0,2999.0,26991.0,5.0,
ORD101697,Flipkart,2024-11-10,Julia Gonzalez,,Grocery,Wind,3.0,2999.0,8997.0,0.0,1.0
ORD101698,Flipkart,2025-10-02,David Smith,Tamil Nadu,Electronics,Give,3.0,999.0,,20.0,4.0
ORD101699,Flipkart,2025-12-28,Emma Graham,,Home,Security,7.0,1499.0,10493.0,15.0,2.0
ORD101700,Amazon,2025-07-15,Joseph Thompson,Telangana,Fashion ,Education,7.0,2999.0,20993.0,10.0,1.0
ORD101701,Amazon,2025-03-22,Marcus Sanchez,Tamil Nadu,Fashion,True,1.0,1499.0,1499.0,15.0,
ORD101702,Amazon,2025-10-08,Lawrence Wells,,Electronics,Despite,4.0,499.0,1996.0,,1.0
ORD101703,Flipkart,2025-11-15,Audrey Harris,Telangana,Beauty,Body,7.0,1499.0,10493.0,10.0,4.0
ORD101704,Flipkart,2025-05-02,Daniel Jones,Maharashtra,Beauty,Until,10.0,999.0,9990.0,5.0,1.0
ORD101705,Amazon,2026-02-19,Katie Blankenship,,Grocery,Mr,4.0,,0.0,15.0,2.0
ORD101706,Amazon,2026-01-11,Jason Fry,Maharashtra,Fashion,Face,7.0,,0.0,5.0,4.0
ORD101707,Amazon,2024-11-19,James Dodson,Karnataka,Grocery,Occur,7.0,,0.0,,
ORD101708,Flipkart,2024-12-02,James Ward,Karnataka,Electronics,Mother,9.0,,0.0,10.0,1.0
ORD101709,Flipkart,2024-11-17,Jon Bean,,Grocery,Car,5.0,999.0,4995.0,15.0,5.0
ORD101710,Amazon,2025-02-05,Beverly Fox,,Home,Animal,4.0,1499.0,5996.0,10.0,2.0
ORD101711,Flipkart,2024-08-10,Justin Walters,,Beauty,During,1.0,,0.0,,3.0
ORD101712,Amazon,2025-08-29,Rickey Dudley,Telangana,Grocery,Item,3.0,1499.0,4497.0,20.0,1.0
ORD101713,Amazon,2024-09-03,Matthew Rios,Maharashtra,Fashion,Moment,10.0,999.0,9990.0,10.0,
ORD101714,Flipkart,2026-02-20,Brandon Kelly,MAHARASHTRA,Home,Picture,10.0,199.0,1990.0,10.0,2.0
ORD101715,Flipkart,2026-02-28,Larry Frost,Karnataka,Fashion,Situation,3.0,1499.0,4497.0,5.0,5.0
ORD101716,Amazon,2026-03-31,Kevin Diaz,,Fashion,Serious,10.0,199.0,1990.0,5.0,3.0
ORD101717,Flipkart,2026-01-18,Jessica Schultz,,Beauty,Trade,8.0,,0.0,5.0,
ORD101718,Amazon,2026-03-25,Melody Hutchinson,,Electronics,On,3.0,2999.0,8997.0,5.0,3.0
ORD101719,Flipkart,2025-02-08,Jimmy Harrington,,Home,Billion,2.0,999.0,1998.0,20.0,2.0
ORD101720,Flipkart,2026-06-01,Tammy Carson,,Beauty,Fight,1.0,499.0,499.0,5.0,
ORD101721,Amazon,2024-11-22,Beth Smith,Karnataka,Beauty,Better,6.0,1499.0,8994.0,20.0,5.0
ORD101722,Flipkart,2025-06-16,Adam Cox,Karnataka,Home,Expert,8.0,499.0,3992.0,0.0,4.0
ORD101723,Flipkart,2025-02-07,Daniel Gould,,Grocery,Executive,7.0,499.0,3493.0,0.0,
ORD101724,Flipkart,2025-05-09,Dana Alvarado,Karnataka,Fashion,Beat,1.0,1499.0,1499.0,0.0,4.0
ORD101725,Amazon,2025-01-09,Crystal Conner,Maharashtra,Electronics,Several,9.0,499.0,4491.0,10.0,3.0
ORD101726,Flipkart,2024-07-22,John Oliver,Maharashtra,Beauty,Good,3.0,,,15.0,5.0
ORD101727,Flipkart,2026-03-24,Jeffrey Austin,Tamil Nadu,Beauty,Space,2.0,499.0,998.0,20.0,
ORD101728,Flipkart,2024-09-09,Howard Jones,Karnataka,Grocery,Live,10.0,999.0,9990.0,15.0,1.0
ORD101729,Flipkart,2025-12-06,Debra Hensley,Maharashtra,Home,Hand,9.0,1499.0,13491.0,10.0,5.0
ORD101730,Amazon,2025-06-03,Tasha Scott,Karnataka,Beauty,It,5.0,199.0,995.0,15.0,4.0
ORD101731,Amazon,2025-06-25,Perry Martin,Telangana,Grocery,Expect,7.0,999.0,6993.0,5.0,3.0
ORD101732,Amazon,2025-08-28,Ryan Harrison,Karnataka,Fashion,Create,2.0,1499.0,2998.0,20.0,2.0
ORD101733,Amazon,2024-09-08,Rachel Watkins,Karnataka,Fashion,Add,4.0,2999.0,11996.0,5.0,1.0
ORD101734,Amazon,2025-07-28,Paul Sanchez,Karnataka,Beauty,Support,1.0,999.0,999.0,5.0,2.0
ORD101735,Flipkart,2025-08-31,Todd Sullivan,,Home,Edge,10.0,199.0,1990.0,20.0,3.0
ORD101736,Amazon,2024-11-20,Henry Reynolds,Tamil Nadu,Beauty,Window,8.0,1499.0,11992.0,,4.0
ORD101737,Amazon,2026-02-19,Mrs. Carrie Schultz,Karnataka,Fashion,Senior,6.0,,0.0,15.0,3.0
ORD101738,Amazon,2025-09-02,Micheal Steele,Maharashtra,Grocery,Test,2.0,199.0,398.0,20.0,2.0
ORD101739,Flipkart,2025-08-24,Ashley Wright,Telangana,Fashion,Early,5.0,199.0,995.0,0.0,
ORD101740,Amazon,2025-05-15,Shane Davis,,Home,Top,6.0,2999.0,17994.0,10.0,
ORD101741,Amazon,2025-05-16,Samuel Murphy,,Grocery,Top,8.0,,0.0,10.0,2.0
ORD101742,Flipkart,2024-09-05,Tony Villanueva DVM,,Home,I,7.0,,0.0,20.0,5.0
ORD101743,Amazon,2025-01-28,Brian Wood,,Electronics,True,2.0,2999.0,5998.0,0.0,4.0
ORD101744,Flipkart,2024-06-28,Samantha Webb,Karnataka,Home,Gun,3.0,2999.0,8997.0,5.0,3.0
ORD101745,Flipkart,2025-11-26,Billy Stout,,Electronics,Especially,3.0,,0.0,15.0,5.0
ORD101746,Flipkart,2026-01-27,Alyssa Rangel,Telangana,Grocery,Trouble,5.0,999.0,4995.0,10.0,4.0
ORD101747,Amazon,2026-03-16,Debra Mata,Tamil Nadu,Beauty,Herself,7.0,1499.0,10493.0,20.0,2.0
ORD101748,Flipkart,2025-02-08,Michael Webb,Maharashtra,Home,If,8.0,199.0,1592.0,0.0,4.0
ORD101749,Flipkart,2025-01-13,Abigail Moore,Maharashtra,Electronics,Old,5.0,2999.0,14995.0,5.0,
ORD101750,Flipkart,2024-07-30,Sarah Hill,,Grocery,Material,2.0,199.0,398.0,5.0,2.0
ORD101751,Amazon,2025-04-01,Elizabeth Johnson,,Beauty,Husband,3.0,499.0,1497.0,,2.0
ORD101752,Amazon,2025-07-30,Michael Castillo,Telangana,Fashion,Way,7.0,199.0,1393.0,,2.0
ORD101753,Amazon,2026-03-20,Martha Compton,Karnataka,Electronics,Local,4.0,999.0,3996.0,10.0,1.0
ORD101754,Amazon,2025-03-13,Stacy Allen,,Grocery,Red,3.0,2999.0,8997.0,0.0,
ORD101755,Amazon,2025-08-21,Kyle Bennett,Maharashtra,Beauty,Reach,4.0,199.0,796.0,,1.0
ORD101756,Amazon,2024-09-07,Michael Lambert,Tamil Nadu,Fashion,Time,10.0,199.0,1990.0,20.0,3.0
ORD101757,Flipkart,2025-05-07,Jason Harding,Karnataka,Beauty,Believe,2.0,199.0,398.0,20.0,2.0
