Order_ID,Customer_ID,Customer_Name,Gender,Age,Platform,Order_Date,Delivery_Date,State,City,Category,Product_ID,Product_Name,Brand,Quantity,Cost_Price,Selling_Price,Discount_%,Sales,Profit,Payment_Method,Delivery_Status,Customer_Rating,Warehouse,Salesperson
ORD102793,CUST12793,Jason Summers,Male,53,Flipkart,2025-08-17,2025-03-09,Tamil Nadu,Chennai,Fashion,P2746,Air Max Shoes,Nike,2,27662,37313.46,0,74626.92,19302.92,UPI,Cancelled,,Chennai Hub,Richard Powell
ORD102794,CUST12794,David Duran,Female,46,Flipkart,2025-11-27,2025-12-22,Tamil Nadu,Chennai,Home,P8582,Pressure Cooker,Prestige,3,12656,17013.28,0,51039.84,13071.84,UPI,Delivered,2.0,Chennai Hub,Richard Pena
ORD102795,CUST12795,Michael Galloway,Female,38,Flipkart,2024-12-02,2025-01-10,Tamil Nadu,Chennai,Home,P2033,Pressure Cooker,Prestige,3,12751,16919.21,0,50757.63,12504.63,Debit Card,Cancelled,4.0,Chennai Hub,Sarah Matthews
ORD102796,CUST12796,Richard White,Male,57,Flipkart,2026-06-15,2025-06-23,Maharashtra,Mumbai,Electronics,P4393,Galaxy S24,Samsung,5,15383,17138.64,0,85693.2,8778.2,COD,Delivered,2.0,Mumbai Hub,Kimberly Gonzalez
ORD102797,CUST12797,David Brady,Male,33,Flipkart,2026-06-05,2026-05-06,Delhi,New Delhi,Grocery,P9496,Sunflower Oil,Fortune,3,9476,11099.26,0,33297.78,4869.78,UPI,Cancelled,4.0,New Delhi Hub,Scott Sharp
ORD102798,CUST12798,Ryan Fisher,Female,25,Amazon,2025-06-28,2025-09-06,Delhi,New Delhi,Grocery,P9913,Sunflower Oil,Fortune,5,14299,18219.53,20,72878.12,19602.65,COD,Returned,2.0,New Delhi Hub,Sherry Brown
ORD102799,CUST12799,Christopher Hardy,Male,33,Flipkart,2025-07-16,2025-04-18,Telangana,Hyderabad,Electronics,P8805,iPhone 15,Apple,1,11656,13076.29,5,12422.48,1420.29,UPI,Delivered,2.0,Hyderabad Hub,Jose Wade
ORD102800,CUST12800,Brian Allen,Female,36,Flipkart,2024-07-23,2025-09-28,Delhi,New Delhi,Electronics,P3187,iPhone 15,Apple,4,18978,23192.58,5,88131.8,16858.32,Debit Card,Delivered,2.0,New Delhi Hub,Adrian Estrada
ORD102801,CUST12801,Kristen Swanson MD,Female,45,Amazon,2024-10-23,2026-05-17,Karnataka,Bengaluru,electronics,P9690,Pressure Cooker,Prestige,5,3731,5299.64,20,21198.56,7843.2,Debit Card,Cancelled,5.0,Bengaluru Hub,Amber Bradshaw
ORD102802,CUST12802,Kenneth Simmons,Female,18,Flipkart,2025-07-04,2024-07-28,Karnataka,Bengaluru,Beauty,P9665,Face Wash,Loreal,2,18014,26718.91,20,42750.26,17409.82,COD,Delivered,3.0,Bengaluru Hub,Veronica Fitzgerald
ORD102803,CUST12803,Tara Clements,Female,37,Flipkart,2026-02-23,2025-02-23,Telangana,Hyderabad,Electronics,P3420,Galaxy S24,Samsung,3,10591,12915.58,10,34872.07,6973.74,Debit Card,Cancelled,2.0,Hyderabad Hub,Steven Wiggins
ORD102804,CUST12804,Keith Gonzalez,Female,59,Amazon,2026-04-19,2025-08-25,Delhi,New Delhi,Grocery,P8632,Sunflower Oil,Fortune,3,1189,1529.94,5,4360.33,1022.82,Credit Card,In Transit,5.0,New Delhi Hub,Jordan Archer
ORD102805,CUST12805,Jose Kaiser,Female,24,Amazon,2025-07-01,2025-07-29,Delhi,New Delhi,Grocery,P7248,Sunflower Oil,Fortune,5,5581,6217.29,10,27977.81,3181.45,Credit Card,In Transit,3.0,New Delhi Hub,Morgan Rios
ORD102806,CUST12806,Melissa Kramer,Male,60,Flipkart,2024-10-15,2026-01-12,Karnataka,Bengaluru,Home,P2212,Pressure Cooker,Prestige,5,23761,35639.75,0,178198.75,59393.75,Debit Card,Delivered,1.0,Bengaluru Hub,Madison Byrd
ORD102807,CUST12807,Lisa Mendez,Female,24,Amazon,2025-09-24,2026-05-14,Tamil Nadu,Chennai,Home,P9048,Pressure Cooker,Prestige,4,19359,24219.19,0,96876.76,19440.76,Credit Card,Cancelled,2.0,Chennai Hub,Robert Davis
ORD102808,CUST12808,Brandy White,Male,22,Flipkart,2024-12-20,2025-09-18,Karnataka,Bengaluru,Electronics,P7397,Galaxy S24,Samsung,1,16391,21736.27,0,21736.27,5345.27,Credit Card,Delivered,5.0,Bengaluru Hub,Samuel Mitchell
ORD102809,CUST12809,Larry Chen,Female,42,Amazon,2024-07-13,2025-02-22,Delhi,New Delhi,Beauty,P1725,Face Wash,Loreal,1,24425,29848.0,20,23878.4,5423.0,UPI,Cancelled,4.0,New Delhi Hub,Andrew Miller
ORD102810,CUST12810,Joel Martin,Female,20,Amazon,2024-10-26,2025-07-27,Tamil Nadu,Chennai,Electronics,P4279,iPhone 15,Apple,1,6648,8085.32,15,6872.52,1437.32,COD,Delivered,4.0,Chennai Hub,Brent Vargas
ORD102811,CUST12811,Natalie Meyer,Female,39,Amazon,2024-08-10,2025-10-12,Karnataka,Bengaluru,electronics,P4576,Face Wash,Loreal,5,22309,32761.64,0,163808.2,52263.2,Credit Card,In Transit,2.0,Bengaluru Hub,Taylor Myers
ORD102812,CUST12812,Christopher Huff,Female,53,Amazon,2024-07-23,2024-09-22,Karnataka,Bengaluru,Beauty,P5409,Face Wash,Loreal,5,8726,10424.11,5,49514.52,8490.55,UPI,In Transit,5.0,Bengaluru Hub,Elizabeth Clark
ORD102813,CUST12813,Amy Horne,Male,20,Flipkart,2025-06-27,2025-03-17,Maharashtra,Mumbai,Home,P9337,Pressure Cooker,Prestige,4,8288,9722.68,15,33057.11,5738.72,UPI,Returned,1.0,Mumbai Hub,Erin Bradshaw
ORD102814,CUST12814,Ricky Foster,Male,52,Flipkart,2025-02-18,2026-03-23,Tamil Nadu,Chennai,Grocery,P7663,Sunflower Oil,Fortune,4,24160,31041.18,10,111748.25,27524.72,Debit Card,Cancelled,4.0,Chennai Hub,Andrea Lamb
ORD102815,CUST12815,Brooke Roberts,Male,37,Flipkart,2025-12-06,2025-07-28,Karnataka,Bengaluru,Fashion,P7930,Air Max Shoes,Nike,3,6934,8813.3,15,22473.91,5637.9,UPI,Cancelled,4.0,Bengaluru Hub,Robert Sutton
ORD102816,CUST12816,Nicole Sullivan DVM,Female,38,Amazon,2025-10-25,2025-11-10,Delhi,New Delhi,Fashion,P2170,Air Max Shoes,Nike,2,18175,26634.22,15,45278.17,16918.44,COD,In Transit,3.0,New Delhi Hub,Brenda Steele
ORD102817,CUST12817,Christopher Chaney,Female,60,Amazon,2024-06-28,2026-06-04,Maharashtra,Mumbai,Electronics,P3759,Galaxy S24,Samsung,1,2555,3602.85,10,3242.57,1047.85,UPI,In Transit,2.0,Mumbai Hub,Daniel Wallace
ORD102818,CUST12818,Amanda Rivers,Female,57,Amazon,2024-10-02,2024-07-27,Delhi,New Delhi,Home,P7913,Pressure Cooker,Prestige,5,868,1185.19,10,5333.36,1585.95,UPI,Cancelled,4.0,New Delhi Hub,John Gutierrez
ORD102819,CUST12819,Chloe Perez,Male,57,Flipkart,2024-12-10,2025-11-09,Telangana,Hyderabad,Grocery,P2870,Sunflower Oil,Fortune,3,2605,3737.3,0,11211.9,3396.9,UPI,Returned,4.0,Hyderabad Hub,Stephanie Shields
ORD102820,CUST12820,David Irwin,Male,33,Flipkart,2025-11-19,2024-06-25,Maharashtra,Mumbai,Electronics,P4682,Galaxy S24,Samsung,1,2153,2716.41,20,2173.13,563.41,COD,In Transit,2.0,Mumbai Hub,Michelle Lewis
ORD102821,CUST12821,Alexandria Cole,Female,42,Amazon,2024-11-13,2025-11-14,Karnataka,Bengaluru,Electronics,P2912,Galaxy S24,Samsung,3,27871,38670.35,15,98609.39,32398.05,COD,Delivered,2.0,Bengaluru Hub,Shawn Reynolds
ORD102822,CUST12822,David Henderson,Female,23,Amazon,2025-02-27,2025-07-19,Karnataka,Bengaluru,Fashion,P7960,Air Max Shoes,Nike,1,13990,19804.25,20,15843.4,5814.25,COD,Returned,3.0,Bengaluru Hub,John Molina
ORD102823,CUST12823,Jennifer Lewis,Female,60,Flipkart,2026-02-12,2025-09-10,Karnataka,Bengaluru,Electronics,P7526,iPhone 15,Apple,5,2917,3623.28,5,17210.58,3531.4,COD,Delivered,1.0,Bengaluru Hub,Scott Richardson
ORD102824,CUST12824,Joshua Mathews,Male,23,Amazon,2025-08-03,2025-07-05,Karnataka,Bengaluru,Electronics,P2534,iPhone 15,Apple,3,13686,16629.76,10,44900.35,8831.28,Debit Card,Returned,4.0,Bengaluru Hub,Lauren Anderson
ORD102825,CUST12825,Kelsey Hill,Male,50,Flipkart,2025-06-04,2025-04-21,Maharashtra,Mumbai,Fashion,P6629,Air Max Shoes,Nike,3,12692,18316.97,5,52203.36,16874.91,Debit Card,Delivered,1.0,Mumbai Hub,Ryan Davis
ORD102826,CUST12826,Tyler Lucas,Female,43,Amazon,2025-05-26,2024-07-01,Maharashtra,Mumbai,Electronics,P6772,Galaxy S24,Samsung,2,8236,9922.61,15,16868.44,3373.22,UPI,Returned,2.0,Mumbai Hub,Duane Williams
ORD102827,CUST12827,Cindy Hernandez,Female,30,Flipkart,2025-09-02,2025-08-06,Delhi,New Delhi,Electronics,P3824,iPhone 15,Apple,2,20515,24090.91,0,48181.82,7151.82,COD,In Transit,5.0,New Delhi Hub,Steven Huynh
ORD102828,CUST12828,Chris Ashley,Female,35,Flipkart,2026-04-28,2026-05-08,Tamil Nadu,Chennai,Fashion,P5903,Air Max Shoes,Nike,5,16699,24796.6,5,117783.85,40488.0,Credit Card,Delivered,3.0,Chennai Hub,Luke Romero
ORD102829,CUST12829,Todd Thomas,Female,25,Flipkart,2025-02-21,2026-06-09,Tamil Nadu,Chennai,Electronics,P6573,iPhone 15,Apple,4,12043,17413.74,15,59206.72,21482.96,Debit Card,Delivered,3.0,Chennai Hub,Jane Allen
ORD102830,CUST12830,Stephanie Cook,Male,48,Flipkart,2024-12-09,2025-06-06,Tamil Nadu,Chennai,Fashion,P2455,Air Max Shoes,Nike,2,16930,24439.63,0,48879.26,15019.26,UPI,Cancelled,4.0,Chennai Hub,Jessica Richardson
ORD102831,CUST12831,Sarah Hamilton,Male,45,Amazon,2024-09-12,2025-09-22,Karnataka,Bengaluru,Fashion,P8476,Air Max Shoes,Nike,3,15064,19369.91,10,52298.76,12917.73,COD,In Transit,4.0,Bengaluru Hub,Elizabeth Simmons
ORD102832,CUST12832,Richard Schmitt,Female,46,Amazon,2025-03-07,2024-11-19,Telangana,Hyderabad,Electronics,P4250,Galaxy S24,Samsung,5,14811,21600.86,15,91803.65,33949.3,Debit Card,Cancelled,1.0,Hyderabad Hub,Wayne Wheeler
ORD102833,CUST12833,Jeffrey Garcia,Female,41,Amazon,2025-08-10,2026-04-18,Tamil Nadu,Chennai,Electronics,P9677,iPhone 15,Apple,4,1728,2179.68,15,7410.91,1806.72,Debit Card,In Transit,4.0,Chennai Hub,Deanna Brown
ORD102834,CUST12834,Seth Jimenez,Male,39,Amazon,2025-12-20,2026-04-25,Tamil Nadu,Chennai,Beauty,P6028,Face Wash,Loreal,3,10758,13264.6,15,33824.73,7519.8,UPI,Delivered,4.0,Chennai Hub,Rhonda Adams
ORD102835,CUST12835,Antonio Dawson,Female,32,Flipkart,2025-01-06,2025-04-30,Maharashtra,Mumbai,Home,P3511,Pressure Cooker,Prestige,2,5348,7033.99,0,14067.98,3371.98,Credit Card,Delivered,3.0,Mumbai Hub,Robert Davis
ORD102836,CUST12836,Tracy Parker,Female,38,Amazon,2025-12-12,2026-06-04,Delhi,New Delhi,Electronics,P4534,Galaxy S24,Samsung,5,29682,43153.3,0,215766.5,67356.5,Debit Card,In Transit,2.0,New Delhi Hub,Brianna Matthews
ORD102837,CUST12837,Nicole Gibson,Male,35,Amazon,2024-11-14,2026-04-02,Karnataka,Bengaluru,Electronics,P7242,iPhone 15,Apple,5,18395,23309.13,15,99063.8,24570.65,COD,Delivered,5.0,Bengaluru Hub,Brenda George
ORD102838,CUST12838,Dana Young,Male,20,Amazon,2024-11-10,2026-05-25,Tamil Nadu,Chennai,Electronics,P2888,iPhone 15,Apple,1,26389,31643.48,15,26896.96,5254.48,Credit Card,Returned,5.0,Chennai Hub,Linda Bowman
ORD102839,CUST12839,Patrick Stewart,Male,47,Flipkart,2026-02-18,2026-03-24,Karnataka,Bengaluru,Electronics,P6968,Galaxy S24,Samsung,5,930,1058.18,10,4761.81,640.9,COD,Delivered,2.0,Bengaluru Hub,Nicole Thomas
ORD102840,CUST12840,Erika Johnson,Female,39,Flipkart,2025-02-08,2025-12-07,Maharashtra,Mumbai,Home,P7109,Pressure Cooker,Prestige,4,28399,41467.12,20,132694.78,52272.48,Credit Card,Cancelled,5.0,Mumbai Hub,Roy Pham
ORD102841,CUST12841,Christina Galvan,Male,24,Flipkart,2025-02-07,2024-12-15,Telangana,Hyderabad,Grocery,P7064,Sunflower Oil,Fortune,4,12895,17326.98,15,58911.73,17727.92,COD,Cancelled,4.0,Hyderabad Hub,Madison Gill
ORD102842,CUST12842,Jennifer Nguyen,Male,35,Flipkart,2026-01-16,2025-12-21,Maharashtra,Mumbai,Electronics,P4108,iPhone 15,Apple,5,18513,25208.76,5,119741.61,33478.8,Debit Card,Delivered,1.0,Mumbai Hub,Stephen White
ORD102843,CUST12843,Max Cortez,Female,18,Amazon,2025-01-07,2024-09-20,maharashtra,New Delhi,Grocery,P4492,Sunflower Oil,Fortune,5,4311,6025.99,10,27116.95,8574.95,COD,In Transit,5.0,New Delhi Hub,Erik Smith
ORD102844,CUST12844,Colleen Gray,Female,57,Amazon,2026-01-19,2025-12-28,Telangana,Hyderabad,Home,P8863,Pressure Cooker,Prestige,3,28044,35263.09,10,95210.34,21657.27,UPI,Delivered,5.0,Hyderabad Hub,Mr. Joshua Roy
ORD102845,CUST12845,Jessica Sullivan,Female,28,Flipkart,2025-06-05,2024-07-31,maharashtra,Bengaluru,Grocery,P6632,Sunflower Oil,Fortune,5,9760,13957.51,0,69787.55,20987.55,Credit Card,Delivered,5.0,Bengaluru Hub,Daniel Allen
ORD102846,CUST12846,Chad Stewart,Male,31,Amazon,2025-02-26,2024-12-27,Maharashtra,Mumbai,Fashion,P2127,Air Max Shoes,Nike,1,14955,18616.19,15,15823.76,3661.19,Debit Card,Returned,5.0,Mumbai Hub,Charles Barrera
ORD102847,CUST12847,John Vasquez,Male,56,Amazon,2024-12-27,2026-06-01,Delhi,New Delhi,Electronics,P7675,iPhone 15,Apple,1,29005,39197.53,15,33317.9,10192.53,COD,Delivered,1.0,New Delhi Hub,Ruben Hahn
ORD102848,CUST12848,Sarah Miller DDS,Female,50,Amazon,2024-08-29,2024-12-29,Karnataka,Bengaluru,Beauty,P1563,Face Wash,Loreal,3,18059,23892.62,10,64510.07,17500.86,Credit Card,Cancelled,4.0,Bengaluru Hub,Phillip Whitney
ORD102849,CUST12849,Joshua Ray,Male,37,Amazon,2026-06-18,2024-11-03,Telangana,Hyderabad,Electronics,P1532,Galaxy S24,Samsung,2,3554,4539.52,15,7717.18,1971.04,UPI,Returned,4.0,Hyderabad Hub,Misty Hansen
ORD102850,CUST12850,Frank Jenkins,Female,45,Amazon,2025-11-22,2026-05-20,Tamil Nadu,Chennai,Electronics,P7215,iPhone 15,Apple,5,18050,23716.78,15,100796.31,28333.9,Debit Card,Delivered,1.0,Chennai Hub,Emily Thomas
ORD102851,CUST12851,Mr. Matthew Joseph,Female,19,Amazon,2025-07-29,2025-12-03,Delhi,New Delhi,Home,P3526,Pressure Cooker,Prestige,4,26367,32414.43,20,103726.18,24189.72,Credit Card,Delivered,3.0,New Delhi Hub,Cynthia Shea
ORD102852,CUST12852,Michael Fry,Male,40,Amazon,2024-08-27,2024-11-25,Telangana,Hyderabad,Fashion,P3064,Air Max Shoes,Nike,2,14649,20852.2,0,41704.4,12406.4,Debit Card,In Transit,3.0,Hyderabad Hub,Jill Stewart
ORD102853,CUST12853,Kyle Soto,Female,38,Flipkart,2024-07-26,2025-10-04,Maharashtra,Mumbai,Fashion,P1880,Air Max Shoes,Nike,3,7534,10270.13,10,27729.35,8208.39,COD,Returned,5.0,Mumbai Hub,Nicholas Hughes
ORD102854,CUST12854,Marcus Nelson,Female,48,Flipkart,2024-11-23,2026-03-06,Delhi,New Delhi,Electronics,P6727,iPhone 15,Apple,4,27164,31780.93,15,108055.16,18467.72,Debit Card,In Transit,1.0,New Delhi Hub,Gerald Wheeler
ORD102855,CUST12855,Tracy Booker,Female,51,Amazon,2025-04-07,2025-02-16,Delhi,New Delhi,Home,P5331,Pressure Cooker,Prestige,3,13952,15356.24,0,46068.72,4212.72,COD,Cancelled,1.0,New Delhi Hub,Elizabeth Ray
ORD102856,CUST12856,Blake Robinson,Female,25,Flipkart,2025-05-30,2024-11-18,Maharashtra,Pune,Fashion,P4260,Air Max Shoes,Nike,1,1908,2783.25,20,2226.6,875.25,Debit Card,In Transit,4.0,Pune Hub,Anna Hernandez
ORD102857,CUST12857,Laura Adams,Female,35,Flipkart,2025-10-25,2026-03-12,Tamil Nadu,Chennai,Electronics,P7031,Galaxy S24,Samsung,4,15713,17815.03,5,67697.11,8408.12,UPI,Delivered,,Chennai Hub,Zachary Williams
ORD102858,CUST12858,Kendra Decker,Female,20,Flipkart,2025-11-14,2025-01-10,Delhi,New Delhi,Electronics,P2193,iPhone 15,Apple,5,18214,20310.96,10,91399.32,10484.8,Credit Card,Cancelled,2.0,New Delhi Hub,Regina Haney
ORD102859,CUST12859,Thomas Spencer,Female,36,Amazon,2024-12-24,2025-08-01,Maharashtra,Mumbai,Beauty,P6654,Face Wash,Loreal,2,22467,27391.25,10,49304.25,9848.5,Debit Card,In Transit,5.0,Mumbai Hub,Jennifer Phelps
ORD102860,CUST12860,Jessica Berry,Male,36,Amazon,2025-12-28,2025-02-28,Telangana,Hyderabad,Electronics,P7798,iPhone 15,Apple,5,17843,22873.94,20,91495.76,25154.7,UPI,Returned,5.0,Hyderabad Hub,Sheri Robbins
ORD102861,CUST12861,Danielle Strickland,Male,25,Flipkart,2026-04-16,2024-10-31,Telangana,Hyderabad,Fashion,P8567,Air Max Shoes,Nike,5,11891,16029.65,5,76140.84,20693.25,UPI,Cancelled,5.0,Hyderabad Hub,David Lyons
ORD102862,CUST12862,Abigail Perez,Male,44,Flipkart,2024-11-13,2025-12-02,Maharashtra,Pune,Home,P7871,Pressure Cooker,Prestige,5,8427,9405.51,15,39973.42,4892.55,UPI,Delivered,4.0,Pune Hub,Beth Bell
ORD102863,CUST12863,Emily Bowman,Female,45,Flipkart,2026-02-09,2026-04-08,Karnataka,Bengaluru,Beauty,P2011,Face Wash,Loreal,3,9776,11936.46,15,30437.97,6481.38,Credit Card,Returned,3.0,Bengaluru Hub,Robert Smith
ORD102864,CUST12864,Ashley Clark,Male,55,Flipkart,2026-01-31,2026-02-17,Karnataka,Bengaluru,Fashion,P5278,Air Max Shoes,Nike,3,11478,13696.67,5,39035.51,6656.01,Credit Card,Delivered,3.0,Bengaluru Hub,Jimmy Mcdaniel
ORD102865,CUST12865,James Ballard,Male,54,Amazon,2026-06-07,2025-08-03,Karnataka,Bengaluru,Beauty,P3655,Face Wash,Loreal,1,12995,17467.26,15,14847.17,4472.26,Credit Card,Delivered,2.0,Bengaluru Hub,Roy Ramos
ORD102866,CUST12866,Thomas Morgan,Female,51,Flipkart,2025-07-10,2024-12-23,Delhi,New Delhi,Grocery,P6889,Sunflower Oil,Fortune,3,8494,12415.81,5,35385.06,11765.43,Debit Card,In Transit,5.0,New Delhi Hub,Cynthia Sanders
ORD102867,CUST12867,William Cain,Male,41,Flipkart,2026-02-09,2024-08-04,Maharashtra,Mumbai,Fashion,P9114,Air Max Shoes,Nike,2,14488,19825.21,20,31720.34,10674.42,Debit Card,Cancelled,5.0,Mumbai Hub,Caleb Padilla
ORD102868,CUST12868,Shannon Wilson,Female,34,Flipkart,2024-08-30,2025-03-07,Tamil Nadu,Chennai,Beauty,P8842,Face Wash,Loreal,2,2454,3424.86,15,5822.26,1941.72,Debit Card,Delivered,1.0,Chennai Hub,Teresa Stafford
ORD102869,CUST12869,Michelle Good,Male,52,Flipkart,2025-06-05,2025-02-13,Tamil Nadu,Chennai,Electronics,P9873,Galaxy S24,Samsung,5,28606,41145.03,20,164580.12,62695.15,Debit Card,Cancelled,4.0,Chennai Hub,Penny Watts
ORD102870,CUST12870,Emily Jensen,Male,40,Flipkart,2025-01-19,2024-10-10,Karnataka,Bengaluru,Electronics,P2904,Galaxy S24,Samsung,2,3823,4983.91,5,9469.43,2321.82,UPI,Returned,2.0,Bengaluru Hub,Brittany Howell
ORD102871,CUST12871,Nathan Stephens,Male,35,Amazon,2025-03-10,2025-03-03,Tamil Nadu,Chennai,Home,P2984,Pressure Cooker,Prestige,4,4263,5932.95,15,20172.03,6679.8,UPI,Cancelled,1.0,Chennai Hub,Cheyenne Martin
ORD102872,CUST12872,Olivia Copeland,Male,32,Flipkart,2025-12-24,2024-08-08,Telangana,Hyderabad,Grocery,P2422,Sunflower Oil,Fortune,5,10078,13819.62,5,65643.2,18708.1,COD,In Transit,3.0,Hyderabad Hub,Shane White
ORD102873,CUST12873,Doris Figueroa,Male,22,Amazon,2024-08-05,2025-02-01,Telangana,Hyderabad,Electronics,P5401,Galaxy S24,Samsung,2,9371,10811.22,0,21622.44,2880.44,Debit Card,In Transit,3.0,Hyderabad Hub,Corey Choi
ORD102874,CUST12874,Tammy Simon,Female,32,Flipkart,2024-09-22,2025-02-28,Delhi,New Delhi,Electronics,P6744,Galaxy S24,Samsung,4,5104,6349.02,10,22856.47,4980.08,UPI,Cancelled,2.0,New Delhi Hub,John Lester
ORD102875,CUST12875,Johnathan Steele,Male,51,Flipkart,2025-09-18,2025-10-04,Karnataka,Bengaluru,Fashion,P3908,Air Max Shoes,Nike,3,4775,5740.57,15,14638.45,2896.71,COD,Cancelled,5.0,Bengaluru Hub,John Miranda
ORD102876,CUST12876,Ronald Hampton,Female,19,Flipkart,2025-12-21,2025-08-25,Maharashtra,Mumbai,Electronics,P3077,Galaxy S24,Samsung,4,9065,12232.54,15,41590.64,12670.16,Debit Card,Returned,2.0,Mumbai Hub,Kristina Shaw
ORD102877,CUST12877,Ethan Johnson,Male,28,Amazon,2026-05-25,2024-12-16,maharashtra,Hyderabad,Home,P2063,Pressure Cooker,Prestige,3,25244,27977.14,20,67145.14,8199.42,Credit Card,Cancelled,2.0,Hyderabad Hub,Jennifer Smith
ORD102878,CUST12878,Andrew Johnson,Male,53,Amazon,2025-12-04,2026-01-05,Tamil Nadu,Chennai,Electronics,P4831,Galaxy S24,Samsung,4,9597,13305.92,0,53223.68,14835.68,COD,Delivered,4.0,Chennai Hub,Stephen Rubio
ORD102879,CUST12879,Faith Smith,Female,25,Flipkart,2024-11-12,2025-07-25,Telangana,Hyderabad,Fashion,P4878,Air Max Shoes,Nike,3,27211,31407.08,0,94221.24,12588.24,UPI,Cancelled,5.0,Hyderabad Hub,Judy Parks
ORD102880,CUST12880,Herbert Williams,Male,55,Amazon,2024-12-10,2025-09-27,Delhi,New Delhi,Electronics,P5539,Galaxy S24,Samsung,1,11360,15224.72,5,14463.48,3864.72,COD,Returned,3.0,New Delhi Hub,Carolyn Fleming
ORD102881,CUST12881,Cindy Ellis,Male,47,Flipkart,2026-01-12,2025-10-03,Delhi,New Delhi,Beauty,P4137,Face Wash,Loreal,3,21129,25635.71,15,65371.06,13520.13,Debit Card,Delivered,3.0,New Delhi Hub,Sabrina Campbell
ORD102882,CUST12882,Isabella Morgan,Male,24,Flipkart,2026-05-13,2026-04-26,Delhi,New Delhi,Fashion,P9001,Air Max Shoes,Nike,4,24347,34666.86,5,131734.07,41279.44,Debit Card,Delivered,4.0,New Delhi Hub,Keith Alvarado
ORD102883,CUST12883,Tina Shields,Female,33,Amazon,2026-06-22,2025-09-06,Maharashtra,Mumbai,Electronics,P1655,Galaxy S24,Samsung,2,2067,3067.65,0,6135.3,2001.3,Debit Card,Returned,4.0,Mumbai Hub,Stephanie Murphy
ORD102884,CUST12884,Ashley Porter,Female,32,Amazon,2025-12-01,2024-08-12,Delhi,New Delhi,Grocery,P1017,Sunflower Oil,Fortune,5,24574,34311.64,10,154402.38,48688.2,COD,Delivered,5.0,New Delhi Hub,Adam Williams
ORD102885,CUST12885,David Kirby,Male,50,Amazon,2025-06-09,2025-01-15,Tamil Nadu,Chennai,Beauty,P7795,Face Wash,Loreal,2,23083,33292.65,20,53268.24,20419.3,UPI,Returned,5.0,Chennai Hub,Ralph Jones
ORD102886,CUST12886,David Williams,Female,49,Flipkart,2024-06-27,2025-04-05,Tamil Nadu,Chennai,Fashion,P9830,Air Max Shoes,Nike,4,19653,25044.89,5,95170.58,21567.56,COD,Cancelled,5.0,Chennai Hub,Monica Roberts
ORD102887,CUST12887,Nathan Wilcox,Male,27,Amazon,2025-11-20,2025-10-05,Telangana,Hyderabad,Electronics,P9422,Galaxy S24,Samsung,3,10142,12791.45,10,34536.92,7948.35,Debit Card,In Transit,4.0,Hyderabad Hub,Kelly Murphy
ORD102888,CUST12888,Scott Vaughan,Male,58,Flipkart,2024-08-27,2024-07-30,Tamil Nadu,Chennai,Home,P6908,Pressure Cooker,Prestige,4,12240,14761.83,10,53142.59,10087.32,COD,In Transit,5.0,Chennai Hub,Jenny Byrd MD
ORD102889,CUST12889,Sandra Tran,Female,50,Flipkart,2024-08-18,2024-12-07,Karnataka,Bengaluru,Grocery,P4591,Sunflower Oil,Fortune,1,8468,10791.34,20,8633.07,2323.34,COD,Cancelled,4.0,Bengaluru Hub,Matthew Douglas
ORD102890,CUST12890,Angel Fox,Female,55,Amazon,2025-10-22,2025-12-05,Tamil Nadu,Chennai,Home,P2361,Pressure Cooker,Prestige,5,26141,33087.22,20,132348.88,34731.1,UPI,In Transit,5.0,Chennai Hub,Melissa Johnson
ORD102891,CUST12891,Heidi Cook,Male,21,Flipkart,2024-07-07,2025-10-17,Telangana,Hyderabad,Grocery,P5158,Sunflower Oil,Fortune,1,10416,14581.87,15,12394.59,4165.87,Debit Card,Delivered,4.0,Hyderabad Hub,John Cherry
ORD102892,CUST12892,Colleen Kim,Male,39,Amazon,2026-03-23,2025-07-08,Maharashtra,Pune,Fashion,P2460,Air Max Shoes,Nike,5,9146,11210.91,10,50449.1,10324.55,COD,Returned,1.0,Pune Hub,Brianna Bernard
ORD102893,CUST12893,Wendy Branch,Male,33,Flipkart,2024-08-07,2025-12-13,Telangana,Hyderabad,Beauty,P9694,Face Wash,Loreal,1,21691,27690.87,10,24921.78,5999.87,Credit Card,In Transit,2.0,Hyderabad Hub,Katherine Villanueva
ORD102894,CUST12894,Keith Sampson,Female,52,Flipkart,2025-02-08,2025-10-28,Tamil Nadu,Chennai,Home,P4117,Pressure Cooker,Prestige,2,7922,8758.38,0,17516.76,1672.76,Debit Card,In Transit,1.0,Chennai Hub,Kristen Gamble
ORD102895,CUST12895,Joseph Salinas,Female,29,Amazon,2024-09-16,2025-08-31,Karnataka,Bengaluru,Home,P4903,Pressure Cooker,Prestige,2,24252,30925.39,15,52573.16,13346.78,COD,Returned,2.0,Bengaluru Hub,Ana Hampton
ORD102896,CUST12896,Bryan Johnson,Female,20,Amazon,2025-07-01,2025-07-08,Delhi,New Delhi,Beauty,P2694,Face Wash,Loreal,5,2599,3859.01,0,19295.05,6300.05,Credit Card,Returned,3.0,New Delhi Hub,William Bishop
ORD102897,CUST12897,Cynthia Wells,Male,34,Flipkart,2026-04-06,2025-03-05,Delhi,New Delhi,Home,P6340,Pressure Cooker,Prestige,2,15399,21308.66,10,38355.59,11819.32,UPI,Returned,5.0,New Delhi Hub,Jeffrey Hammond
